Municipio;POP_TOT;POP_URB;Ano_Ref;Prestador;Tipo_Serv;Nat_Jur;AG001;ES001;FN001;FN002;FN003;FN006;FN007;FN023;FN024;FN038
"Paraiso do Sul";7643;1805;2009;"Prefeitura Municipal de Paraiso do Sul";"Agua";"Administracao publica direta";5921;NA;242783;242783;NA;254233;NA;73231;NA;NA
"Paraiso do Sul";7336;2852;2010;"Prefeitura Municipal de Paraiso do Sul";"Agua";"Administracao publica direta";5964;NA;270460.63;270460.63;NA;270463.98;NA;37705.6;NA;NA
"Paraiso do Sul";7346;2856;2011;"Prefeitura Municipal de Paraiso do Sul";"Agua";"Administracao publica direta";5960;NA;272286.79;272286.79;NA;272286.79;NA;NA;NA;NA
"Paraiso do Sul";7355;2859;2012;"Prefeitura Municipal de Paraiso do Sul";"Agua";"Administracao publica direta";5967;NA;292756;292756;NA;292756;NA;NA;NA;NA
"Paraiso do Sul";7615;2960;2013;"Prefeitura Municipal de Paraiso do Sul";"Agua";"Administracao publica direta";6123;NA;299563.94;299553.94;NA;309553.94;10;NA;NA;NA
"Paraiso do Sul";7632;2967;2014;"Prefeitura Municipal de Paraiso do Sul";"Agua";"Administracao publica direta";6123;NA;311583.66;311572.66;NA;313823;11;NA;NA;NA
"Paraiso do Sul";7648;2973;2015;"Prefeitura Municipal de Paraiso do Sul";"Agua";"Administracao publica direta";6240;NA;330549.68;330549.68;NA;341253.17;NA;NA;NA;NA
"Paraiso do Sul";7662;2979;2016;"Prefeitura Municipal de Paraiso do Sul";"Agua";"Administracao publica direta";6240;NA;367413.09;367413.09;NA;379348.88;NA;NA;NA;NA
"Paraiso do Sul";7677;2985;2017;"Prefeitura Municipal de Paraiso do Sul";"Agua";"Administracao publica direta";6240;NA;409621.32;409621.32;NA;370811.99;NA;NA;NA;NA
"Paraiso do Sul";7599;2954;2018;"Prefeitura Municipal de Paraiso do Sul";"Agua";"Administracao publica direta";6252;NA;435770.81;435770.81;NA;403530.75;NA;NA;NA;NA
"Paraiso do Sul";7611;2959;2019;"Prefeitura Municipal de Paraiso do Sul";"Agua";"Administracao publica direta";6301;NA;488986.72;488986.72;NA;496053.74;NA;NA;NA;NA
"Paraiso do Sul";7623;2964;2020;"Prefeitura Municipal de Paraiso do Sul";"Agua";"Administracao publica direta";6301;NA;530816.95;530816.95;NA;568217.97;NA;NA;NA;NA
"Pareci Novo";3232;892;2009;"Prefeitura Municipal de Pareci Novo";"Agua";"Administracao publica direta";2692;NA;199130;199130;NA;199130;NA;23371;NA;NA
"Pareci Novo";3511;981;2010;"Prefeitura Municipal de Pareci Novo";"Agua";"Administracao publica direta";3011;NA;220549;220549;NA;220549;NA;120689;NA;NA
"Pareci Novo";3552;992;2012;"Prefeitura Municipal de Pareci Novo";"Agua";"Administracao publica direta";3337;NA;343406.34;343406.34;NA;343406.34;NA;NA;NA;NA
"Pareci Novo";3706;1035;2014;"Prefeitura Municipal de Pareci Novo";"Agua";"Administracao publica direta";3511;NA;120000;120000;NA;120000;NA;NA;NA;NA
"Pareci Novo";3725;1041;2015;"Prefeitura Municipal de Pareci Novo";"Agua";"Administracao publica direta";3511;NA;150000;150000;NA;150000;NA;NA;NA;NA
"Pareci Novo";3743;1046;2016;"Prefeitura Municipal de Pareci Novo";"Agua";"Administracao publica direta";3511;NA;459750.86;459750.86;NA;459750.86;NA;NA;NA;NA
"Pareci Novo";3812;1065;2018;"Prefeitura Municipal de Pareci Novo";"Agua";"Administracao publica direta";3811;NA;618002.95;618002.95;NA;640727.25;NA;NA;NA;NA
"Pareci Novo";3837;1072;2019;"Prefeitura Municipal de Pareci Novo";"Agua";"Administracao publica direta";3811;NA;897529.99;896752;NA;733227.99;777.99;NA;NA;NA
"Pareci Novo";3862;1079;2020;"Prefeitura Municipal de Pareci Novo";"Agua";"Administracao publica direta";3811;NA;867675.27;867675.27;NA;935738;NA;NA;NA;NA
"Passo do Sobrado";6300;1432;2009;"Prefeitura Municipal de Passo do Sobrado";"Agua";"Administracao publica direta";3747;NA;231639.08;231639.08;NA;231639.08;NA;71956.22;88353.4;NA
"Passo do Sobrado";6011;1429;2010;"Prefeitura Municipal de Passo do Sobrado";"Agua";"Administracao publica direta";3996;NA;269692.18;269692.18;NA;269692.18;NA;23639.64;3352.2;NA
"Passo do Sobrado";6046;1437;2011;"Prefeitura Municipal de Passo do Sobrado";"Agua";"Administracao publica direta";4483;NA;319089.84;319089.84;NA;319089.84;NA;NA;NA;NA
"Passo do Sobrado";6079;1445;2012;"Prefeitura Municipal de Passo do Sobrado";"Agua";"Administracao publica direta";4508;NA;350521.48;350521.48;NA;350521.48;NA;NA;NA;NA
"Passo do Sobrado";6307;1499;2013;"Prefeitura Municipal de Passo do Sobrado";"Agua";"Administracao publica direta";4730;NA;395007.41;395007.41;NA;395007.41;NA;NA;NA;NA
"Passo do Sobrado";6340;1507;2014;"Prefeitura Municipal de Passo do Sobrado";"Agua";"Administracao publica direta";4800;NA;432431.73;432431.73;NA;432431.73;NA;NA;NA;NA
"Passo do Sobrado";6372;1515;2015;"Prefeitura Municipal de Passo do Sobrado";"Agua";"Administracao publica direta";4824;NA;473129.4;473129.4;NA;473129.4;NA;NA;NA;NA
"Passo do Sobrado";6402;1522;2016;"Prefeitura Municipal de Passo do Sobrado";"Agua";"Administracao publica direta";4851;NA;521062.41;521062.41;NA;521062.41;NA;NA;NA;NA
"Passo do Sobrado";6430;1529;2017;"Prefeitura Municipal de Passo do Sobrado";"Agua";"Administracao publica direta";4872;NA;693908.62;693908.62;NA;693908.62;NA;NA;NA;NA
"Passo do Sobrado";6493;1544;2018;"Prefeitura Municipal de Passo do Sobrado";"Agua";"Administracao publica direta";4920;NA;767247.96;767247.96;NA;767247.96;NA;NA;NA;NA
"Passo do Sobrado";6535;1554;2019;"Prefeitura Municipal de Passo do Sobrado";"Agua";"Administracao publica direta";4952;NA;838977.23;838977.23;NA;838977.23;NA;NA;NA;NA
"Passo do Sobrado";6574;1563;2020;"Prefeitura Municipal de Passo do Sobrado";"Agua";"Administracao publica direta";5049;NA;882687.68;882687.68;NA;882637.68;NA;NA;NA;NA
"Paulo Bento";2201;595;2011;"Prefeitura Municipal de Paulo Bento";"Agua";"Administracao publica direta";2150;NA;87597.73;87597.73;NA;80941.26;NA;NA;NA;NA
"Paulo Bento";2206;597;2012;"Prefeitura Municipal de Paulo Bento";"Agua";"Administracao publica direta";2185;NA;87305.97;87305.97;NA;80707.47;NA;NA;NA;NA
"Paulo Bento";2284;618;2013;"Prefeitura Municipal de Paulo Bento";"Agua";"Administracao publica direta";2200;NA;112824.87;112824.87;NA;112824.87;NA;NA;NA;NA
"Paulo Bento";2291;620;2014;"Prefeitura Municipal de Paulo Bento";"Agua";"Administracao publica direta";2200;NA;133674.66;133674.66;NA;133674.66;NA;NA;NA;NA
"Paulo Bento";2297;621;2015;"Prefeitura Municipal de Paulo Bento";"Agua";"Administracao publica direta";2219;NA;134288.38;134288.38;NA;134288.38;NA;NA;NA;NA
"Paulo Bento";2302;623;2016;"Prefeitura Municipal de Paulo Bento";"Agua";"Administracao publica direta";2302;NA;137496.08;137496.08;NA;137496.08;NA;NA;NA;NA
"Paulo Bento";2308;624;2017;"Prefeitura Municipal de Paulo Bento";"Agua";"Administracao publica direta";2302;NA;252254.25;252254.25;NA;252254.25;NA;NA;NA;NA
"Paulo Bento";2287;619;2018;"Prefeitura Municipal de Paulo Bento";"Agua";"Administracao publica direta";2280;NA;278843.46;278843.46;NA;278843.46;NA;NA;NA;NA
"Picada Cafe";5039;4642;2009;"Prefeitura Municipal de Picada Cafe";"Agua";"Administracao publica direta";4929;NA;332916;332916;NA;332916;NA;50349;NA;NA
"Picada Cafe";5182;4559;2010;"Prefeitura Municipal de Picada Cafe";"Agua";"Administracao publica direta";4723;NA;359431;359431;NA;359431;NA;40061;NA;NA
"Picada Cafe";5222;4594;2011;"Prefeitura Municipal de Picada Cafe";"Agua";"Administracao publica direta";4756;NA;432456;432456;NA;432456;NA;NA;NA;NA
"Picada Cafe";5259;4627;2012;"Prefeitura Municipal de Picada Cafe";"Agua";"Administracao publica direta";4756;NA;485528.47;485528.47;NA;485528.47;NA;NA;NA;NA
"Picada Cafe";5462;4805;2013;"Prefeitura Municipal de Picada Cafe";"Agua";"Administracao publica direta";4756;NA;511798.95;511798.95;NA;511798.95;NA;NA;NA;NA
"Picada Cafe";5498;4837;2014;"Prefeitura Municipal de Picada Cafe";"Agua";"Administracao publica direta";4856;NA;637931.34;637931.34;NA;637931.34;NA;NA;NA;NA
"Picada Cafe";5532;4867;2015;"Prefeitura Municipal de Picada Cafe";"Agua";"Administracao publica direta";4856;NA;732813.15;732813.15;NA;732813.15;NA;NA;NA;NA
"Picada Cafe";5564;4895;2016;"Prefeitura Municipal de Picada Cafe";"Agua";"Administracao publica direta";5182;NA;806094.46;806094.46;NA;806094.46;NA;NA;NA;NA
"Picada Cafe";5595;4922;2017;"Prefeitura Municipal de Picada Cafe";"Agua";"Administracao publica direta";5182;NA;947128.18;947128.18;NA;947128.18;NA;NA;NA;NA
"Picada Cafe";5696;5011;2018;"Prefeitura Municipal de Picada Cafe";"Agua";"Administracao publica direta";5182;NA;1171306.41;1171306.41;NA;1171306.41;NA;NA;NA;NA
"Picada Cafe";5742;5052;2019;"Prefeitura Municipal de Picada Cafe";"Agua";"Administracao publica direta";5182;NA;1243258.81;1231726.16;NA;1231726.16;11532.65;NA;NA;NA
"Picada Cafe";5738;5048;2020;"Prefeitura Municipal de Picada Cafe";"Agua";"Administracao publica direta";5182;NA;1159637.93;1146523.17;NA;1146523.17;13114.76;NA;NA;NA
"Pinhal da Serra";2130;478;2010;"Prefeitura Municipal de Pinhal da Serra";"Agua";"Administracao publica direta";2130;NA;72890.92;72890.92;NA;72890.92;NA;7900;NA;NA
"Pinhal da Serra";2110;474;2011;"Prefeitura Municipal de Pinhal da Serra";"Agua";"Administracao publica direta";2110;NA;76026.13;76026.13;NA;76026.13;NA;NA;NA;NA
"Pinhal da Serra";2089;469;2012;"Prefeitura Municipal de Pinhal da Serra";"Agua";"Administracao publica direta";2089;NA;96035.44;96035.44;NA;96035.44;NA;NA;NA;NA
"Pinhal da Serra";2151;483;2013;"Prefeitura Municipal de Pinhal da Serra";"Agua";"Administracao publica direta";2151;NA;202024.2;202024.2;NA;202024.2;NA;NA;NA;NA
"Pinhal da Serra";2138;480;2014;"Prefeitura Municipal de Pinhal da Serra";"Agua";"Administracao publica direta";2138;NA;135317.9;135317.9;NA;135317.9;NA;NA;NA;NA
"Pinhal da Serra";2126;477;2015;"Prefeitura Municipal de Pinhal da Serra";"Agua";"Administracao publica direta";2126;NA;145139.4;145139.4;NA;145139.4;NA;NA;NA;NA
"Pinhal da Serra";2115;475;2016;"Prefeitura Municipal de Pinhal da Serra";"Agua";"Administracao publica direta";2115;NA;155491.02;155491.02;NA;155491.02;NA;NA;NA;NA
"Pinhal da Serra";2104;472;2017;"Prefeitura Municipal de Pinhal da Serra";"Agua";"Administracao publica direta";2104;NA;172984.4;172984.4;NA;172984.4;NA;NA;NA;NA
"Pinhal da Serra";1965;441;2018;"Prefeitura Municipal de Pinhal da Serra";"Agua";"Administracao publica direta";1965;NA;163801.16;163801.16;NA;163801.16;NA;NA;NA;NA
"Pinhal da Serra";1941;436;2019;"Prefeitura Municipal de Pinhal da Serra";"Agua";"Administracao publica direta";1941;NA;88704.27;88704.27;NA;88704.27;NA;NA;NA;NA
"Pinhal da Serra";1918;430;2020;"Prefeitura Municipal de Pinhal da Serra";"Agua";"Administracao publica direta";1918;NA;194598.67;194598.67;NA;194598.67;NA;NA;NA;NA
"Pirapo";2979;723;2009;"Prefeitura Municipal de Pirapo";"Agua";"Administracao publica direta";2979;NA;172074;172074;NA;172074;NA;NA;NA;NA
"Pirapo";2757;777;2010;"Prefeitura Municipal de Pirapo";"Agua";"Administracao publica direta";2745;NA;185749.98;185749.98;NA;185749.98;NA;182740.82;NA;NA
"Pirapo";2712;764;2011;"Prefeitura Municipal de Pirapo";"Agua";"Administracao publica direta";1687;NA;193955.95;193955.95;NA;206357.72;NA;NA;NA;NA
"Pirapo";2668;752;2012;"Prefeitura Municipal de Pirapo";"Agua";"Administracao publica direta";2654;NA;217051.03;217051.03;NA;217051.03;NA;NA;NA;NA
"Pirapo";2738;772;2013;"Prefeitura Municipal de Pirapo";"Agua";"Administracao publica direta";2728;NA;241469.67;241469.67;NA;228677.44;NA;NA;NA;NA
"Pirapo";2707;763;2014;"Prefeitura Municipal de Pirapo";"Agua";"Administracao publica direta";2698;NA;266690.73;266690.73;NA;245114.98;NA;NA;NA;NA
"Pirapo";2678;755;2015;"Prefeitura Municipal de Pirapo";"Agua";"Administracao publica direta";2671;NA;286374.28;286374.28;NA;262640.68;NA;NA;NA;NA
"Pirapo";2651;747;2016;"Prefeitura Municipal de Pirapo";"Agua";"Administracao publica direta";2642;NA;327594.39;327594.39;NA;292742.36;NA;NA;NA;NA
"Pirapo";2625;740;2017;"Prefeitura Municipal de Pirapo";"Agua";"Administracao publica direta";2625;NA;344925.65;344925.65;NA;313918.29;NA;NA;NA;NA
"Pirapo";2357;664;2018;"Prefeitura Municipal de Pirapo";"Agua";"Administracao publica direta";2347;NA;370651.18;370651.18;NA;341663.97;NA;NA;NA;NA
"Pirapo";2304;649;2019;"Prefeitura Municipal de Pirapo";"Agua";"Administracao publica direta";2299;NA;388344.66;388344.66;NA;353282.11;NA;NA;NA;NA
"Pirapo";2254;635;2020;"Prefeitura Municipal de Pirapo";"Agua";"Administracao publica direta";2248;NA;468408.92;468408.92;NA;426789.08;NA;NA;NA;NA
"Poco das Antas";2098;783;2009;"Prefeitura Municipal de Poco das Antas";"Agua";"Administracao publica direta";1895;NA;141041;141041;NA;141041;NA;9575;NA;NA
"Poco das Antas";2017;861;2010;"Prefeitura Municipal de Poco das Antas";"Agua";"Administracao publica direta";1806;NA;142241;142241;NA;142241;NA;10000;NA;NA
"Poco das Antas";2020;862;2011;"Prefeitura Municipal de Poco das Antas";"Agua";"Administracao publica direta";1910;NA;178324;178324;NA;178324;NA;NA;NA;NA
"Poco das Antas";2023;864;2012;"Prefeitura Municipal de Poco das Antas";"Agua";"Administracao publica direta";1913;NA;256000;256000;NA;256000;NA;NA;NA;NA
"Poco das Antas";2094;894;2013;"Prefeitura Municipal de Poco das Antas";"Agua";"Administracao publica direta";2094;NA;270422;270422;NA;270422;NA;NA;NA;NA
"Poco das Antas";2099;896;2014;"Prefeitura Municipal de Poco das Antas";"Agua";"Administracao publica direta";2099;NA;270422;270422;NA;270422;NA;NA;NA;NA
"Poco das Antas";2104;898;2015;"Prefeitura Municipal de Poco das Antas";"Agua";"Administracao publica direta";2104;NA;272422;272422;NA;272422;NA;NA;NA;NA
"Poco das Antas";2108;900;2016;"Prefeitura Municipal de Poco das Antas";"Agua";"Administracao publica direta";2104;NA;273450;273450;NA;273450;NA;NA;NA;NA
"Poco das Antas";2112;902;2017;"Prefeitura Municipal de Poco das Antas";"Agua";"Administracao publica direta";2104;NA;278000;278000;NA;270000;NA;NA;NA;NA
"Poco das Antas";2094;894;2018;"Prefeitura Municipal de Poco das Antas";"Agua";"Administracao publica direta";2094;NA;282350;282350;NA;269550;NA;NA;NA;NA
"Poco das Antas";2098;896;2019;"Prefeitura Municipal de Poco das Antas";"Agua";"Administracao publica direta";2098;NA;285650;285650;NA;270050;NA;NA;NA;NA
"Poco das Antas";2101;897;2020;"Prefeitura Municipal de Poco das Antas";"Agua";"Administracao publica direta";2101;NA;288500;288500;NA;271890;NA;NA;NA;NA
"Pontao";3857;1559;2010;"Prefeitura Municipal de Pontao";"Agua";"Administracao publica direta";3857;NA;83058;83058;NA;83058;NA;139615.67;NA;NA
"Pontao";3854;1558;2011;"Prefeitura Municipal de Pontao";"Agua";"Administracao publica direta";3854;NA;88158;88158;NA;83508;NA;NA;NA;NA
"Pontao";3988;1612;2016;"Prefeitura Municipal de Pontao";"Agua";"Administracao publica direta";3256;NA;108000;108000;NA;128000;NA;NA;NA;NA
"Pontao";3990;1613;2017;"Prefeitura Municipal de Pontao";"Agua";"Administracao publica direta";3256;NA;193354.86;193354.86;NA;203354.86;NA;NA;NA;NA
"Pontao";3908;1580;2018;"Prefeitura Municipal de Pontao";"Agua";"Administracao publica direta";3256;NA;163632;163632;NA;163632;NA;NA;NA;NA
"Pontao";3904;1578;2019;"Prefeitura Municipal de Pontao";"Agua";"Administracao publica direta";3502;NA;189797.47;189797.47;NA;189797.47;NA;NA;NA;NA
"Pontao";3901;1577;2020;"Prefeitura Municipal de Pontao";"Agua";"Administracao publica direta";3550;NA;200197.75;200197.75;NA;200197.75;NA;NA;NA;NA
"Ponte Preta";1846;484;2009;"Prefeitura Municipal de Ponte Preta";"Agua";"Administracao publica direta";1840;NA;29889;29889;NA;29889;NA;5596;NA;NA
"Ponte Preta";1572;460;2018;"Prefeitura Municipal de Ponte Preta";"Agua";"Administracao publica direta";1572;NA;87665;87665;NA;87665;NA;NA;NA;NA
"Ponte Preta";1547;453;2019;"Prefeitura Municipal de Ponte Preta";"Agua";"Administracao publica direta";1530;NA;102401.14;102401.14;NA;102401.14;NA;NA;NA;NA
"Ponte Preta";1524;446;2020;"Prefeitura Municipal de Ponte Preta";"Agua";"Administracao publica direta";1524;NA;96449.76;96449.76;NA;96449.76;NA;NA;NA;NA
"Porto Maua";2602;924;2008;"Prefeitura Municipal de Porto Maua";"Agua";"Administracao publica direta";2557;NA;147167.9;147167.9;NA;147167.9;NA;104943.73;NA;NA
"Porto Maua";2542;954;2010;"Prefeitura Municipal de Porto Maua";"Agua";"Administracao publica direta";2542;NA;176744.68;176744.68;NA;176744.68;NA;215788.97;NA;NA
"Porto Maua";2523;947;2011;"Prefeitura Municipal de Porto Maua";"Agua";"Administracao publica direta";2523;NA;186179.15;186179.15;NA;186179.15;NA;NA;NA;NA
"Porto Maua";2503;939;2012;"Prefeitura Municipal de Porto Maua";"Agua";"Administracao publica direta";2503;NA;201855.55;201855.55;NA;201855.55;NA;NA;NA;NA
"Porto Maua";2579;968;2013;"Prefeitura Municipal de Porto Maua";"Agua";"Administracao publica direta";2503;NA;213922.98;213922.98;NA;213922.98;NA;NA;NA;NA
"Porto Maua";2568;964;2014;"Prefeitura Municipal de Porto Maua";"Agua";"Administracao publica direta";2503;NA;225063.47;225063.47;NA;225063.47;NA;NA;NA;NA
"Porto Maua";2557;960;2015;"Prefeitura Municipal de Porto Maua";"Agua";"Administracao publica direta";2503;NA;237474.11;237474.11;NA;237474;NA;NA;NA;NA
"Porto Maua";2546;956;2016;"Prefeitura Municipal de Porto Maua";"Agua";"Administracao publica direta";2540;NA;277262.13;277262.13;NA;277263.13;NA;NA;NA;NA
"Porto Maua";2536;952;2017;"Prefeitura Municipal de Porto Maua";"Agua";"Administracao publica direta";2536;NA;306908.85;306908.85;NA;306908.85;NA;NA;NA;NA
"Porto Maua";2397;900;2018;"Prefeitura Municipal de Porto Maua";"Agua";"Administracao publica direta";2380;NA;313026.62;313026.62;NA;313026.62;NA;NA;NA;NA
"Porto Maua";2374;891;2019;"Prefeitura Municipal de Porto Maua";"Agua";"Administracao publica direta";2374;NA;328135.28;328135.28;NA;328135.28;NA;NA;NA;NA
"Porto Maua";2352;883;2020;"Prefeitura Municipal de Porto Maua";"Agua";"Administracao publica direta";2342;NA;406658.38;406658.38;NA;406658.38;NA;NA;NA;NA
"Pouso Novo";1998;584;2009;"Prefeitura Municipal de Pouso Novo";"Agua";"Administracao publica direta";580;NA;108381;108381;NA;108381;NA;NA;NA;NA
"Pouso Novo";1875;632;2010;"Prefeitura Municipal de Pouso Novo";"Agua";"Administracao publica direta";600;NA;116103;116103;NA;116103;NA;NA;NA;NA
"Pouso Novo";1639;552;2019;"Prefeitura Municipal de Pouso Novo";"Agua";"Administracao publica direta";852;NA;210411.88;210411.88;NA;210411.88;NA;NA;NA;NA
"Pouso Novo";1612;543;2020;"Prefeitura Municipal de Pouso Novo";"Agua";"Administracao publica direta";852;NA;127773.73;127773.73;NA;228773.73;NA;NA;NA;NA
"Presidente Lucena";2526;1217;2009;"Prefeitura Municipal de Presidente Lucena";"Agua";"Administracao publica direta";2526;NA;212757;212757;NA;212757;NA;NA;NA;NA
"Presidente Lucena";2484;1511;2010;"Prefeitura Municipal de Presidente Lucena";"Agua";"Administracao publica direta";2484;NA;219103.92;219103.92;NA;219103.92;NA;3726.45;NA;NA
"Presidente Lucena";2516;1530;2011;"Prefeitura Municipal de Presidente Lucena";"Agua";"Administracao publica direta";2516;NA;242319.85;242319.85;NA;242319.85;NA;NA;NA;NA
"Presidente Lucena";2547;1549;2012;"Prefeitura Municipal de Presidente Lucena";"Agua";"Administracao publica direta";2547;NA;279961.99;279961.99;NA;279961.99;NA;NA;NA;NA
"Presidente Lucena";2652;1613;2013;"Prefeitura Municipal de Presidente Lucena";"Agua";"Administracao publica direta";2652;NA;303916.59;303916.59;NA;303916.59;NA;NA;NA;NA
"Presidente Lucena";2679;1630;2014;"Prefeitura Municipal de Presidente Lucena";"Agua";"Administracao publica direta";2652;NA;303926.09;303926.09;NA;303926.09;NA;NA;NA;NA
"Presidente Lucena";2705;1645;2015;"Prefeitura Municipal de Presidente Lucena";"Agua";"Administracao publica direta";2657;NA;303327.77;303327.77;NA;303327.77;NA;NA;NA;NA
"Presidente Lucena";2729;1660;2016;"Prefeitura Municipal de Presidente Lucena";"Agua";"Administracao publica direta";2729;NA;311475.36;311475.36;NA;311475.36;NA;NA;NA;NA
"Presidente Lucena";2752;1674;2017;"Prefeitura Municipal de Presidente Lucena";"Agua";"Administracao publica direta";2752;NA;418236.7;418236.7;NA;418236.7;NA;NA;NA;NA
"Presidente Lucena";2863;1742;2018;"Prefeitura Municipal de Presidente Lucena";"Agua";"Administracao publica direta";2863;NA;498401.55;498401.55;NA;498401.55;NA;NA;NA;NA
"Presidente Lucena";2901;1765;2019;"Prefeitura Municipal de Presidente Lucena";"Agua";"Administracao publica direta";2901;NA;572207.06;572207.06;NA;572207.06;NA;NA;NA;NA
"Presidente Lucena";2937;1787;2020;"Prefeitura Municipal de Presidente Lucena";"Agua";"Administracao publica direta";2937;NA;658323.6;658323.6;NA;658323.6;NA;NA;NA;NA
"Progresso";6420;1864;2009;"Prefeitura Municipal de Progresso";"Agua";"Administracao publica direta";1968;NA;153481;153481;NA;100908;NA;48186;NA;NA
"Progresso";6163;1873;2010;"Prefeitura Municipal de Progresso";"Agua";"Administracao publica direta";1873;NA;153481;153481;NA;100908;NA;48186;NA;NA
"Progresso";6158;1871;2011;"Prefeitura Municipal de Progresso";"Agua";"Administracao publica direta";1869;NA;190689.75;190689.75;NA;190689.75;NA;NA;NA;NA
"Progresso";6153;1870;2012;"Prefeitura Municipal de Progresso";"Agua";"Administracao publica direta";1870;NA;238892.2;238892.2;NA;238892.2;NA;NA;NA;NA
"Progresso";6364;1934;2013;"Prefeitura Municipal de Progresso";"Agua";"Administracao publica direta";1934;NA;234841.41;234841.41;NA;234841.41;NA;NA;NA;NA
"Progresso";6368;1935;2014;"Prefeitura Municipal de Progresso";"Agua";"Administracao publica direta";1873;NA;232599.9;232599.9;NA;232599.9;NA;NA;NA;NA
"Progresso";6372;1937;2015;"Prefeitura Municipal de Progresso";"Agua";"Administracao publica direta";1937;NA;243177.86;243177.86;NA;243177.86;NA;NA;NA;NA
"Progresso";6376;1938;2016;"Prefeitura Municipal de Progresso";"Agua";"Administracao publica direta";1937;NA;271700.22;271700.22;NA;271700.22;NA;NA;NA;NA
"Progresso";6379;1939;2017;"Prefeitura Municipal de Progresso";"Agua";"Administracao publica direta";1937;NA;303600.26;303600.26;NA;303600.26;NA;NA;NA;NA
"Progresso";6249;1899;2018;"Prefeitura Municipal de Progresso";"Agua";"Administracao publica direta";1899;NA;324877.64;324877.64;NA;324877.64;NA;NA;NA;NA
"Progresso";6244;1898;2019;"Prefeitura Municipal de Progresso";"Agua";"Administracao publica direta";1889;NA;356878.5;356878.5;NA;356878.5;NA;NA;NA;NA
"Progresso";6239;1896;2020;"Prefeitura Municipal de Progresso";"Agua";"Administracao publica direta";1896;NA;366505.97;366505.97;NA;366505.97;NA;NA;NA;NA
"Protasio Alves";2188;433;2009;"Prefeitura Municipal de Protasio Alves";"Agua";"Administracao publica direta";2188;NA;57079;57079;NA;57079;NA;NA;NA;NA
"Protasio Alves";2044;436;2014;"Prefeitura Municipal de Protasio Alves";"Agua";"Administracao publica direta";2044;NA;95840.29;95840.29;NA;95840.29;NA;NA;NA;NA
"Protasio Alves";2037;435;2016;"Prefeitura Municipal de Protasio Alves";"Agua";"Administracao publica direta";2037;NA;160145.85;160145.85;NA;160145.85;NA;NA;NA;NA
"Protasio Alves";2034;434;2017;"Prefeitura Municipal de Protasio Alves";"Agua";"Administracao publica direta";1989;NA;196742.36;196742.36;NA;196742.36;NA;NA;NA;NA
"Protasio Alves";1957;418;2018;"Prefeitura Municipal de Protasio Alves";"Agua";"Administracao publica direta";1957;NA;252090.3;252090.3;NA;252090.3;NA;NA;NA;NA
"Protasio Alves";1947;416;2019;"Prefeitura Municipal de Protasio Alves";"Agua";"Administracao publica direta";1945;NA;263718.64;263718.64;NA;263718.64;NA;NA;NA;NA
"Protasio Alves";1938;414;2020;"Prefeitura Municipal de Protasio Alves";"Agua";"Administracao publica direta";1937;NA;299910.15;299910.15;NA;299910.15;NA;NA;NA;NA
"Quatro Irmaos";1791;874;2009;"Prefeitura Municipal de Quatro Irmaos";"Agua";"Administracao publica direta";800;NA;17012;17012;NA;16024;NA;NA;NA;NA
"Quevedos";2839;765;2009;"Prefeitura Municipal de Quevedos";"Agua";"Administracao publica direta";1363;NA;58821;58821;NA;84030;NA;30439;NA;NA
"Quevedos";2710;852;2010;"Prefeitura Municipal de Quevedos";"Agua";"Administracao publica direta";1584;NA;91338.33;91338.33;NA;91338.33;NA;51003.27;NA;NA
"Quevedos";2712;853;2011;"Prefeitura Municipal de Quevedos";"Agua";"Administracao publica direta";2712;NA;104229.52;104229.52;NA;104229.52;NA;NA;NA;NA
"Quevedos";2713;853;2012;"Prefeitura Municipal de Quevedos";"Agua";"Administracao publica direta";2713;NA;145000;145000;NA;145000;NA;NA;NA;NA
"Quevedos";2807;882;2013;"Prefeitura Municipal de Quevedos";"Agua";"Administracao publica direta";2721;NA;137531.34;137531.34;NA;137531.34;NA;NA;NA;NA
"Quevedos";2812;884;2014;"Prefeitura Municipal de Quevedos";"Agua";"Administracao publica direta";2783;NA;150932.11;150932.11;NA;151001.93;NA;NA;NA;NA
"Quevedos";2816;885;2015;"Prefeitura Municipal de Quevedos";"Agua";"Administracao publica direta";2812;NA;178337.22;178337.22;NA;178368.82;NA;NA;NA;NA
"Quevedos";2820;887;2016;"Prefeitura Municipal de Quevedos";"Agua";"Administracao publica direta";2812;NA;185784.81;185784.81;NA;185878.1;NA;NA;NA;NA
"Quevedos";2824;888;2017;"Prefeitura Municipal de Quevedos";"Agua";"Administracao publica direta";2824;NA;192243.13;192243.13;NA;192280.39;NA;NA;NA;NA
"Quevedos";2786;876;2018;"Prefeitura Municipal de Quevedos";"Agua";"Administracao publica direta";2786;NA;218074.95;218074.95;NA;218074.95;NA;NA;NA;NA
"Quevedos";2788;877;2019;"Prefeitura Municipal de Quevedos";"Agua";"Administracao publica direta";2786;NA;244478.43;244478.43;NA;244478.43;NA;NA;NA;NA
"Quevedos";2790;877;2020;"Prefeitura Municipal de Quevedos";"Agua";"Administracao publica direta";2786;NA;165201.5;165201.5;NA;165201.5;NA;NA;NA;NA
"Quinze de Novembro";3678;1927;2009;"Prefeitura Municipal de Quinze de Novembro";"Agua";"Administracao publica direta";3678;NA;275261;275261;NA;275261;NA;NA;NA;NA
