Municipio;POP_TOT;POP_URB;Ano_Ref;Prestador;Tipo_Serv;Nat_Jur;AG001;ES001;FN001;FN002;FN003;FN006;FN007;FN023;FN024;FN038
"Vera Cruz";25700;14274;2015;"Prefeitura Municipal de Vera Cruz";"Agua e Esgoto";"Administracao publica direta";25700;12731;4756260.4;4065083.55;691176.85;4947742.03;NA;NA;NA;NA
"Vera Cruz";25866;14366;2016;"Prefeitura Municipal de Vera Cruz";"Agua e Esgoto";"Administracao publica direta";25700;13700;5311315.52;4536856.02;774459.5;5512302.78;NA;NA;NA;NA
"Vera Cruz";26024;14454;2017;"Prefeitura Municipal de Vera Cruz";"Agua e Esgoto";"Administracao publica direta";25700;13700;5884120.06;5023819.04;860301.02;6093784.02;NA;NA;NA;NA
"Vera Cruz";26618;14783;2018;"Prefeitura Municipal de Vera Cruz";"Agua e Esgoto";"Administracao publica direta";25700;13800;6074177.34;5185767.35;888409.99;6302510.13;NA;NA;NA;NA
"Vera Cruz";26863;14920;2019;"Prefeitura Municipal de Vera Cruz";"Agua e Esgoto";"Administracao publica direta";25957;13938;6697313.56;5717959.19;979354.37;6937803.55;NA;NA;NA;NA
"Vera Cruz";27099;15051;2020;"Prefeitura Municipal de Vera Cruz";"Agua e Esgoto";"Administracao publica direta";26239;14220;7316752.81;6241256.5;1075496.31;7560441;NA;NA;NA;NA
"Vila Langaro";2193;373;2015;"Prefeitura Municipal de Vila Langaro";"Agua e Esgoto";"Administracao publica direta";373;373;68212;68212;NA;68212;NA;NA;NA;NA
"Vila Langaro";2189;372;2016;"Prefeitura Municipal de Vila Langaro";"Agua e Esgoto";"Administracao publica direta";374;374;96800.29;96800.29;NA;96800.29;NA;NA;NA;NA
"Vila Langaro";2185;372;2017;"Prefeitura Municipal de Vila Langaro";"Agua e Esgoto";"Administracao publica direta";374;374;103800;103800;NA;103800;NA;NA;NA;NA
"Vila Langaro";2102;357;2018;"Prefeitura Municipal de Vila Langaro";"Agua e Esgoto";"Administracao publica direta";374;374;101494.48;101494.48;NA;101494.48;NA;NA;NA;NA
"Vila Langaro";2080;354;2020;"Prefeitura Municipal de Vila Langaro";"Agua e Esgoto";"Administracao publica direta";374;374;39701.48;39701.48;NA;39701.48;NA;NA;NA;NA
