Municipio;POP_TOT;POP_URB;Ano_Ref;Prestador;Tipo_Serv;Nat_Jur;AG001;ES001;FN001;FN002;FN003;FN006;FN007;FN023;FN024;FN038
"Passo do Sobrado";6493;1544;2018;"Prefeitura Municipal de Passo do Sobrado";"Agua";"Administracao publica direta";4920;NA;767247.96;767247.96;NA;767247.96;NA;NA;NA;NA
"Passo do Sobrado";6535;1554;2019;"Prefeitura Municipal de Passo do Sobrado";"Agua";"Administracao publica direta";4952;NA;838977.23;838977.23;NA;838977.23;NA;NA;NA;NA
"Passo do Sobrado";6574;1563;2020;"Prefeitura Municipal de Passo do Sobrado";"Agua";"Administracao publica direta";5049;NA;882687.68;882687.68;NA;882637.68;NA;NA;NA;NA
"Paulo Bento";2201;595;2011;"Prefeitura Municipal de Paulo Bento";"Agua";"Administracao publica direta";2150;NA;87597.73;87597.73;NA;80941.26;NA;NA;NA;NA
"Paulo Bento";2206;597;2012;"Prefeitura Municipal de Paulo Bento";"Agua";"Administracao publica direta";2185;NA;87305.97;87305.97;NA;80707.47;NA;NA;NA;NA
"Paulo Bento";2284;618;2013;"Prefeitura Municipal de Paulo Bento";"Agua";"Administracao publica direta";2200;NA;112824.87;112824.87;NA;112824.87;NA;NA;NA;NA
"Paulo Bento";2291;620;2014;"Prefeitura Municipal de Paulo Bento";"Agua";"Administracao publica direta";2200;NA;133674.66;133674.66;NA;133674.66;NA;NA;NA;NA
"Paulo Bento";2297;621;2015;"Prefeitura Municipal de Paulo Bento";"Agua";"Administracao publica direta";2219;NA;134288.38;134288.38;NA;134288.38;NA;NA;NA;NA
"Paulo Bento";2302;623;2016;"Prefeitura Municipal de Paulo Bento";"Agua";"Administracao publica direta";2302;NA;137496.08;137496.08;NA;137496.08;NA;NA;NA;NA
"Paulo Bento";2308;624;2017;"Prefeitura Municipal de Paulo Bento";"Agua";"Administracao publica direta";2302;NA;252254.25;252254.25;NA;252254.25;NA;NA;NA;NA
"Paulo Bento";2287;619;2018;"Prefeitura Municipal de Paulo Bento";"Agua";"Administracao publica direta";2280;NA;278843.46;278843.46;NA;278843.46;NA;NA;NA;NA
"Paverama";8090;4121;2012;"Prefeitura Municipal de Paverama";"Esgoto";"Administracao publica direta";NA;3000;NA;NA;NA;NA;NA;NA;NA;NA
"Pedras Altas";2164;751;2012;"Prefeitura Municipal de Pedras Altas";"Esgoto";"Administracao publica direta";NA;642;NA;NA;NA;NA;NA;NA;NA;NA
"Pejucara";3973;2672;2010;"Prefeitura Municipal de Pejucara";"Esgoto";"Administracao publica direta";NA;100;10000;NA;10000;10000;NA;NA;NA;NA
"Pelotas";307213;282296;1995;"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";278000;122000;9001000;6454000;2547000;9911000;NA;1400000;213000;NA
"Pelotas";307667;282713;1996;"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";284000;154760;13828106.01;9876323.65;3951782.36;13553442.96;NA;555437.67;856039.05;NA
"Pelotas";308361;283351;1997;"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";304275;176341;14538637.33;10046016.42;4492620.91;17832556.61;NA;1048554.34;1168379.54;NA
"Pelotas";311948;286647;1998;"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";306828;196436;20181761.01;13835332.81;6346428.2;18733116.59;NA;289098.68;524626.45;NA
"Pelotas";315415;289833;1999;"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";312618;196780;15667129.93;10557064.85;5110065.08;19996766.38;NA;235327.25;553973.63;NA
"Pelotas";323158;301081;2000;"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";312618;196780;15817946.04;10700088.93;5117857.11;15817946.04;NA;304181.85;77950.78;NA
"Pelotas";324752;302566;2001;"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";339073;181025;16973802.84;11228421.35;5745381.49;17033802.24;NA;202301.78;81828.42;NA
"Pelotas";327955;305550;2002;"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";316256;205566;22114347.85;14423729.18;7690618.67;29347473.77;NA;608387.08;102522.41;NA
"Pelotas";331372;308734;2003;"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";294449;162204;25773715.47;16870438.62;8903276.85;32666340.69;NA;812897.68;714387.02;NA
"Pelotas";338544;315416;2004;"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";334822;164947;29344695.74;19059370.1;10285325.64;35913484.49;NA;984232.42;NA;NA
"Pelotas";342513;319114;2005;"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";338609;189507;30806800;19914909.28;10891890.72;35937685.64;NA;188327.18;388874.19;NA
"Pelotas";346452;322784;2006;"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";344411;192308;33156018.01;21507420.9;11648597.11;38972140.9;NA;89117.2;335198.78;NA
"Pelotas";339934;316711;2007;"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";354131;198603;36464640.84;23949034.58;12515606.26;43988083.15;NA;63765.9;98847.22;NA
"Pelotas";343167;319723;2008;"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";329198;199279;40020221.31;26316134.68;13704086.63;47810111.05;NA;152284;22050.7;NA
"Pelotas";345181;321600;2009;"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";345181;199780;44644362;29184513;15459849;52475576;NA;36630;32427;NA
"Pelotas";328275;306193;2010;"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";314487;182509;47619539.74;31139324.49;16480215.25;57369587.02;NA;129525;50000;NA
"Pelotas";328865;306743;2011;"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";328865;190192;52876424.86;34579903.81;18296521.05;62407241.59;NA;NA;NA;NA
"Pelotas";329435;307275;2012;"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";327774;196856;58332789.31;38028608.79;20304180.52;68673155.9;NA;47940;NA;NA
"Pelotas";341180;318230;2013;"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";337171;204645;64414378.24;41990610.45;22423767.79;76683808.09;NA;NA;NA;NA
"Pelotas";342053;319044;2014;"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";342053;198207;69168027.87;45056802.43;24111225.44;80066550.02;NA;NA;NA;NA
"Pelotas";342873;319809;2015;"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";323638;203861;74927647.02;48805702.48;26121944.54;87036049.37;NA;NA;NA;NA
"Pelotas";343651;320535;2016;"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";332515;202874;73509004.35;51265864.69;22243139.66;103646080.49;NA;4819262.99;NA;NA
"Pelotas";344385;321219;2017;"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";325816;199789;69504339.09;50330268.38;19174070.71;122094526.92;NA;6169727.96;NA;NA
"Pelotas";341648;318666;2018;"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";339666;203085;71015471.55;51567092.18;19448379.37;139379920.02;NA;6372562.22;4480100.85;NA
"Pelotas";342405;319373;2019;"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";342100;204159;77977762.6;56852681.69;21125080.91;153249678.35;NA;12222838.91;3220674;NA
"Pelotas";343132;320051;2020;"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";343100;205560;101110009.89;74128633.31;26981376.58;148812098.31;NA;1384881.56;2899130.44;NA
"Picada Cafe";5039;4642;2009;"Prefeitura Municipal de Picada Cafe";"Agua";"Administracao publica direta";4929;NA;332916;332916;NA;332916;NA;50349;NA;NA
"Picada Cafe";5182;4559;2010;"Prefeitura Municipal de Picada Cafe";"Agua";"Administracao publica direta";4723;NA;359431;359431;NA;359431;NA;40061;NA;NA
"Picada Cafe";5222;4594;2011;"Prefeitura Municipal de Picada Cafe";"Agua";"Administracao publica direta";4756;NA;432456;432456;NA;432456;NA;NA;NA;NA
"Picada Cafe";5259;4627;2012;"Prefeitura Municipal de Picada Cafe";"Agua";"Administracao publica direta";4756;NA;485528.47;485528.47;NA;485528.47;NA;NA;NA;NA
"Picada Cafe";5462;4805;2013;"Prefeitura Municipal de Picada Cafe";"Agua";"Administracao publica direta";4756;NA;511798.95;511798.95;NA;511798.95;NA;NA;NA;NA
"Picada Cafe";5498;4837;2014;"Prefeitura Municipal de Picada Cafe";"Agua";"Administracao publica direta";4856;NA;637931.34;637931.34;NA;637931.34;NA;NA;NA;NA
"Picada Cafe";5532;4867;2015;"Prefeitura Municipal de Picada Cafe";"Agua";"Administracao publica direta";4856;NA;732813.15;732813.15;NA;732813.15;NA;NA;NA;NA
"Picada Cafe";5564;4895;2016;"Prefeitura Municipal de Picada Cafe";"Agua";"Administracao publica direta";5182;NA;806094.46;806094.46;NA;806094.46;NA;NA;NA;NA
"Picada Cafe";5595;4922;2017;"Prefeitura Municipal de Picada Cafe";"Agua";"Administracao publica direta";5182;NA;947128.18;947128.18;NA;947128.18;NA;NA;NA;NA
"Picada Cafe";5696;5011;2018;"Prefeitura Municipal de Picada Cafe";"Agua";"Administracao publica direta";5182;NA;1171306.41;1171306.41;NA;1171306.41;NA;NA;NA;NA
"Picada Cafe";5742;5052;2019;"Prefeitura Municipal de Picada Cafe";"Agua";"Administracao publica direta";5182;NA;1243258.81;1231726.16;NA;1231726.16;11532.65;NA;NA;NA
"Picada Cafe";5738;5048;2020;"Prefeitura Municipal de Picada Cafe";"Agua";"Administracao publica direta";5182;NA;1159637.93;1146523.17;NA;1146523.17;13114.76;NA;NA;NA
"Pinhal";2513;1290;2010;"Prefeitura Municipal de Pinhal";"Agua e Esgoto";"Administracao publica direta";1890;510;192544.28;192544.28;NA;192544.28;NA;NA;NA;NA
"Pinhal";2514;1291;2011;"Prefeitura Municipal de Pinhal";"Agua e Esgoto";"Administracao publica direta";2514;510;192544.28;192544.28;NA;192544.28;NA;NA;NA;NA
"Pinhal";2515;1291;2012;"Prefeitura Municipal de Pinhal";"Agua e Esgoto";"Administracao publica direta";2515;510;193500;190000;3500;190000;NA;NA;NA;NA
"Pinhal";2602;1336;2013;"Prefeitura Municipal de Pinhal";"Agua e Esgoto";"Administracao publica direta";2515;510;193500;190000;3500;19000;NA;NA;NA;NA
"Pinhal";2606;1338;2014;"Prefeitura Municipal de Pinhal";"Agua e Esgoto";"Administracao publica direta";2522;515;193430;189930;3500;19100;NA;NA;NA;NA
"Pinhal";2609;1339;2015;"Prefeitura Municipal de Pinhal";"Agua e Esgoto";"Administracao publica direta";2525;515;210300;205000;5300;210300;NA;NA;NA;NA
"Pinhal";2613;1341;2016;"Prefeitura Municipal de Pinhal";"Agua e Esgoto";"Administracao publica direta";2525;515;210500;205000;5500;210500;NA;NA;NA;NA
"Pinhal";2616;1343;2017;"Prefeitura Municipal de Pinhal";"Agua e Esgoto";"Administracao publica direta";2616;570;210500;205000;5500;210500;NA;NA;NA;NA
"Pinhal";2577;1323;2018;"Prefeitura Municipal de Pinhal";"Agua e Esgoto";"Administracao publica direta";2577;570;210500;205000;5500;210500;NA;NA;NA;NA
"Pinhal";2579;1324;2019;"Prefeitura Municipal de Pinhal";"Agua e Esgoto";"Administracao publica direta";2577;570;214150.5;208350.5;5800;214150.5;NA;NA;NA;NA
"Pinhal";2580;1324;2020;"Prefeitura Municipal de Pinhal";"Agua e Esgoto";"Administracao publica direta";2580;570;216600.5;210500.5;6100;228500;NA;NA;NA;NA
"Pinhal da Serra";2130;478;2010;"Prefeitura Municipal de Pinhal da Serra";"Agua";"Administracao publica direta";2130;NA;72890.92;72890.92;NA;72890.92;NA;7900;NA;NA
"Pinhal da Serra";2110;474;2011;"Prefeitura Municipal de Pinhal da Serra";"Agua";"Administracao publica direta";2110;NA;76026.13;76026.13;NA;76026.13;NA;NA;NA;NA
"Pinhal da Serra";2089;469;2012;"Prefeitura Municipal de Pinhal da Serra";"Agua";"Administracao publica direta";2089;NA;96035.44;96035.44;NA;96035.44;NA;NA;NA;NA
"Pinhal da Serra";2151;483;2013;"Prefeitura Municipal de Pinhal da Serra";"Agua";"Administracao publica direta";2151;NA;202024.2;202024.2;NA;202024.2;NA;NA;NA;NA
"Pinhal da Serra";2138;480;2014;"Prefeitura Municipal de Pinhal da Serra";"Agua";"Administracao publica direta";2138;NA;135317.9;135317.9;NA;135317.9;NA;NA;NA;NA
"Pinhal da Serra";2126;477;2015;"Prefeitura Municipal de Pinhal da Serra";"Agua";"Administracao publica direta";2126;NA;145139.4;145139.4;NA;145139.4;NA;NA;NA;NA
"Pinhal da Serra";2115;475;2016;"Prefeitura Municipal de Pinhal da Serra";"Agua";"Administracao publica direta";2115;NA;155491.02;155491.02;NA;155491.02;NA;NA;NA;NA
"Pinhal da Serra";2104;472;2017;"Prefeitura Municipal de Pinhal da Serra";"Agua";"Administracao publica direta";2104;NA;172984.4;172984.4;NA;172984.4;NA;NA;NA;NA
"Pinhal da Serra";1965;441;2018;"Prefeitura Municipal de Pinhal da Serra";"Agua";"Administracao publica direta";1965;NA;163801.16;163801.16;NA;163801.16;NA;NA;NA;NA
"Pinhal da Serra";1941;436;2019;"Prefeitura Municipal de Pinhal da Serra";"Agua";"Administracao publica direta";1941;NA;88704.27;88704.27;NA;88704.27;NA;NA;NA;NA
"Pinhal da Serra";1918;430;2020;"Prefeitura Municipal de Pinhal da Serra";"Agua";"Administracao publica direta";1918;NA;194598.67;194598.67;NA;194598.67;NA;NA;NA;NA
"Pinhal Grande";4581;1798;2009;"Prefeitura Municipal de Pinhal Grande";"Agua e Esgoto";"Administracao publica direta";4450;1600;222000;180000;42000;165000;NA;20000;8000;NA
"Pinhal Grande";4452;1887;2011;"Prefeitura Municipal de Pinhal Grande";"Agua e Esgoto";"Administracao publica direta";4400;1680;166813.76;132000;34813.76;166813.76;NA;NA;NA;NA
"Pinhal Grande";4433;1879;2012;"Prefeitura Municipal de Pinhal Grande";"Agua e Esgoto";"Administracao publica direta";4400;1700;176000;138000;38000;178000;NA;NA;NA;NA
"Pinhal Grande";4577;1940;2013;"Prefeitura Municipal de Pinhal Grande";"Agua e Esgoto";"Administracao publica direta";4500;1710;184780;141910;42870;184780;NA;NA;NA;NA
"Pinhal Grande";4552;1929;2016;"Prefeitura Municipal de Pinhal Grande";"Agua e Esgoto";"Administracao publica direta";4000;1455;279800.23;205109.07;56434.73;400387.02;NA;NA;NA;18256.43
"Pinhal Grande";4544;1926;2017;"Prefeitura Municipal de Pinhal Grande";"Agua e Esgoto";"Administracao publica direta";4000;1455;307139.48;247784.93;59354.55;420000;NA;NA;NA;NA
"Pinhal Grande";4372;1853;2018;"Prefeitura Municipal de Pinhal Grande";"Agua e Esgoto";"Administracao publica direta";4000;1455;341011.15;267689.43;73321.72;420000;NA;NA;NA;NA
"Pinhal Grande";4350;1844;2019;"Prefeitura Municipal de Pinhal Grande";"Agua e Esgoto";"Administracao publica direta";4350;1844;383337.25;292443.17;90894.08;388337.25;NA;NA;NA;NA
"Pinhal Grande";4329;1835;2020;"Prefeitura Municipal de Pinhal Grande";"Agua e Esgoto";"Administracao publica direta";4329;1835;318572.8;238557.69;80015.11;318572.8;NA;NA;NA;NA
"Pinheirinho do Vale";4497;915;2010;"Prefeitura Municipal de Pinheirinho do Vale";"Esgoto";"Administracao publica direta";NA;230;8000;NA;8000;NA;NA;NA;20000;NA
"Pinheirinho do Vale";4783;973;2016;"Prefeitura Municipal de Pinheirinho do Vale";"Esgoto";"Administracao publica direta";NA;240;NA;NA;NA;NA;NA;NA;NA;NA
"Pinheirinho do Vale";4899;997;2020;"Prefeitura Municipal de Pinheirinho do Vale";"Esgoto";"Administracao publica direta";NA;330;NA;NA;NA;NA;NA;NA;NA;NA
"Pinheiro Machado";13152;9794;2009;"Prefeitura Municipal de Pinheiro Machado";"Esgoto";"Administracao publica direta";NA;8500;NA;NA;NA;NA;NA;NA;NA;NA
"Pinheiro Machado";12780;9784;2010;"Prefeitura Municipal de Pinheiro Machado";"Esgoto";"Administracao publica direta";NA;9784;NA;NA;NA;NA;NA;NA;87294.69;NA
"Pinheiro Machado";12710;9730;2011;"Prefeitura Municipal de Pinheiro Machado";"Esgoto";"Administracao publica direta";NA;9784;NA;NA;NA;NA;NA;NA;NA;NA
"Pinheiro Machado";12642;9678;2012;"Prefeitura Municipal de Pinheiro Machado";"Esgoto";"Administracao publica direta";NA;9784;NA;NA;NA;NA;NA;NA;NA;NA
"Pinheiro Machado";13011;9961;2014;"Prefeitura Municipal de Pinheiro Machado";"Esgoto";"Administracao publica direta";NA;9784;NA;NA;NA;NA;NA;NA;NA;NA
"Pinheiro Machado";12976;9934;2015;"Prefeitura Municipal de Pinheiro Machado";"Esgoto";"Administracao publica direta";NA;9784;NA;NA;NA;NA;NA;NA;NA;NA
"Pinheiro Machado";12944;9910;2016;"Prefeitura Municipal de Pinheiro Machado";"Esgoto";"Administracao publica direta";NA;9784;NA;NA;NA;NA;NA;NA;NA;NA
"Pinheiro Machado";12913;9886;2017;"Prefeitura Municipal de Pinheiro Machado";"Esgoto";"Administracao publica direta";NA;9842;NA;NA;NA;NA;NA;NA;NA;NA
"Pinheiro Machado";12351;9456;2018;"Prefeitura Municipal de Pinheiro Machado";"Esgoto";"Administracao publica direta";NA;9842;NA;NA;NA;NA;NA;NA;NA;NA
"Pinheiro Machado";12271;9394;2019;"Prefeitura Municipal de Pinheiro Machado";"Esgoto";"Administracao publica direta";NA;10053;NA;NA;NA;NA;NA;NA;NA;NA
"Pinheiro Machado";12195;9336;2020;"Prefeitura Municipal de Pinheiro Machado";"Esgoto";"Administracao publica direta";NA;10053;NA;NA;NA;NA;NA;NA;NA;NA
"Pirapo";2979;723;2009;"Prefeitura Municipal de Pirapo";"Agua";"Administracao publica direta";2979;NA;172074;172074;NA;172074;NA;NA;NA;NA
"Pirapo";2757;777;2010;"Prefeitura Municipal de Pirapo";"Agua";"Administracao publica direta";2745;NA;185749.98;185749.98;NA;185749.98;NA;182740.82;NA;NA
"Pirapo";2712;764;2011;"Prefeitura Municipal de Pirapo";"Agua";"Administracao publica direta";1687;NA;193955.95;193955.95;NA;206357.72;NA;NA;NA;NA
"Pirapo";2668;752;2012;"Prefeitura Municipal de Pirapo";"Agua";"Administracao publica direta";2654;NA;217051.03;217051.03;NA;217051.03;NA;NA;NA;NA
"Pirapo";2738;772;2013;"Prefeitura Municipal de Pirapo";"Agua";"Administracao publica direta";2728;NA;241469.67;241469.67;NA;228677.44;NA;NA;NA;NA
"Pirapo";2707;763;2014;"Prefeitura Municipal de Pirapo";"Agua";"Administracao publica direta";2698;NA;266690.73;266690.73;NA;245114.98;NA;NA;NA;NA
"Pirapo";2678;755;2015;"Prefeitura Municipal de Pirapo";"Agua";"Administracao publica direta";2671;NA;286374.28;286374.28;NA;262640.68;NA;NA;NA;NA
"Pirapo";2651;747;2016;"Prefeitura Municipal de Pirapo";"Agua";"Administracao publica direta";2642;NA;327594.39;327594.39;NA;292742.36;NA;NA;NA;NA
"Pirapo";2625;740;2017;"Prefeitura Municipal de Pirapo";"Agua";"Administracao publica direta";2625;NA;344925.65;344925.65;NA;313918.29;NA;NA;NA;NA
"Pirapo";2357;664;2018;"Prefeitura Municipal de Pirapo";"Agua";"Administracao publica direta";2347;NA;370651.18;370651.18;NA;341663.97;NA;NA;NA;NA
"Pirapo";2304;649;2019;"Prefeitura Municipal de Pirapo";"Agua";"Administracao publica direta";2299;NA;388344.66;388344.66;NA;353282.11;NA;NA;NA;NA
"Pirapo";2254;635;2020;"Prefeitura Municipal de Pirapo";"Agua";"Administracao publica direta";2248;NA;468408.92;468408.92;NA;426789.08;NA;NA;NA;NA
"Poco das Antas";2098;783;2009;"Prefeitura Municipal de Poco das Antas";"Agua";"Administracao publica direta";1895;NA;141041;141041;NA;141041;NA;9575;NA;NA
"Poco das Antas";2017;861;2010;"Prefeitura Municipal de Poco das Antas";"Agua";"Administracao publica direta";1806;NA;142241;142241;NA;142241;NA;10000;NA;NA
"Poco das Antas";2020;862;2011;"Prefeitura Municipal de Poco das Antas";"Agua";"Administracao publica direta";1910;NA;178324;178324;NA;178324;NA;NA;NA;NA
"Poco das Antas";2023;864;2012;"Prefeitura Municipal de Poco das Antas";"Agua";"Administracao publica direta";1913;NA;256000;256000;NA;256000;NA;NA;NA;NA
"Poco das Antas";2094;894;2013;"Prefeitura Municipal de Poco das Antas";"Agua";"Administracao publica direta";2094;NA;270422;270422;NA;270422;NA;NA;NA;NA
"Poco das Antas";2099;896;2014;"Prefeitura Municipal de Poco das Antas";"Agua";"Administracao publica direta";2099;NA;270422;270422;NA;270422;NA;NA;NA;NA
"Poco das Antas";2104;898;2015;"Prefeitura Municipal de Poco das Antas";"Agua";"Administracao publica direta";2104;NA;272422;272422;NA;272422;NA;NA;NA;NA
"Poco das Antas";2108;900;2016;"Prefeitura Municipal de Poco das Antas";"Agua";"Administracao publica direta";2104;NA;273450;273450;NA;273450;NA;NA;NA;NA
"Poco das Antas";2112;902;2017;"Prefeitura Municipal de Poco das Antas";"Agua";"Administracao publica direta";2104;NA;278000;278000;NA;270000;NA;NA;NA;NA
"Poco das Antas";2094;894;2018;"Prefeitura Municipal de Poco das Antas";"Agua";"Administracao publica direta";2094;NA;282350;282350;NA;269550;NA;NA;NA;NA
"Poco das Antas";2098;896;2019;"Prefeitura Municipal de Poco das Antas";"Agua";"Administracao publica direta";2098;NA;285650;285650;NA;270050;NA;NA;NA;NA
"Poco das Antas";2101;897;2020;"Prefeitura Municipal de Poco das Antas";"Agua";"Administracao publica direta";2101;NA;288500;288500;NA;271890;NA;NA;NA;NA
"Pontao";3857;1559;2010;"Prefeitura Municipal de Pontao";"Agua";"Administracao publica direta";3857;NA;83058;83058;NA;83058;NA;139615.67;NA;NA
"Pontao";3854;1558;2011;"Prefeitura Municipal de Pontao";"Agua";"Administracao publica direta";3854;NA;88158;88158;NA;83508;NA;NA;NA;NA
"Pontao";3988;1612;2016;"Prefeitura Municipal de Pontao";"Agua";"Administracao publica direta";3256;NA;108000;108000;NA;128000;NA;NA;NA;NA
"Pontao";3990;1613;2017;"Prefeitura Municipal de Pontao";"Agua";"Administracao publica direta";3256;NA;193354.86;193354.86;NA;203354.86;NA;NA;NA;NA
"Pontao";3908;1580;2018;"Prefeitura Municipal de Pontao";"Agua";"Administracao publica direta";3256;NA;163632;163632;NA;163632;NA;NA;NA;NA
"Pontao";3904;1578;2019;"Prefeitura Municipal de Pontao";"Agua";"Administracao publica direta";3502;NA;189797.47;189797.47;NA;189797.47;NA;NA;NA;NA
"Pontao";3901;1577;2020;"Prefeitura Municipal de Pontao";"Agua";"Administracao publica direta";3550;NA;200197.75;200197.75;NA;200197.75;NA;NA;NA;NA
"Ponte Preta";1846;484;2009;"Prefeitura Municipal de Ponte Preta";"Agua";"Administracao publica direta";1840;NA;29889;29889;NA;29889;NA;5596;NA;NA
"Ponte Preta";1750;512;2010;"Prefeitura Municipal de Ponte Preta";"Agua e Esgoto";"Administracao publica direta";1750;122;29884;29884;NA;29884;NA;8000;NA;NA
"Ponte Preta";1729;506;2011;"Prefeitura Municipal de Ponte Preta";"Agua e Esgoto";"Administracao publica direta";1729;140;31522;31522;NA;51372.65;NA;NA;NA;NA
"Ponte Preta";1709;500;2012;"Prefeitura Municipal de Ponte Preta";"Agua e Esgoto";"Administracao publica direta";1709;150;36770;36770;NA;54000;NA;NA;NA;NA
"Ponte Preta";1757;514;2013;"Prefeitura Municipal de Ponte Preta";"Agua e Esgoto";"Administracao publica direta";1757;160;37029.35;37029.35;NA;41000;NA;NA;NA;NA
"Ponte Preta";1743;510;2014;"Prefeitura Municipal de Ponte Preta";"Agua e Esgoto";"Administracao publica direta";1743;160;34547.4;34547.4;NA;36000;NA;NA;NA;NA
"Ponte Preta";1730;506;2015;"Prefeitura Municipal de Ponte Preta";"Agua e Esgoto";"Administracao publica direta";1730;165;37750.82;37750.82;NA;35800;NA;NA;NA;NA
"Ponte Preta";1572;460;2018;"Prefeitura Municipal de Ponte Preta";"Agua";"Administracao publica direta";1572;NA;87665;87665;NA;87665;NA;NA;NA;NA
"Ponte Preta";1547;453;2019;"Prefeitura Municipal de Ponte Preta";"Agua";"Administracao publica direta";1530;NA;102401.14;102401.14;NA;102401.14;NA;NA;NA;NA
"Ponte Preta";1524;446;2020;"Prefeitura Municipal de Ponte Preta";"Agua";"Administracao publica direta";1524;NA;96449.76;96449.76;NA;96449.76;NA;NA;NA;NA
"Porto Alegre";1295940;1261930;1995;"Departamento Municipal de Agua e Esgotos";"Agua e Esgoto";"Autarquia";1367000;1009000;109440714;89709868;19730846;77767228;NA;12226176;8291164;NA
"Porto Alegre";1288879;1255054;1996;"Departamento Municipal de Agua e Esgotos";"Agua e Esgoto";"Autarquia";1313556;1025995;125716625.95;101477181.1;24239444.85;92032863.6;NA;12026580.73;11056744.48;NA
"Porto Alegre";1298107;1264040;1997;"Departamento Municipal de Agua e Esgotos";"Agua e Esgoto";"Autarquia";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Porto Alegre";1306195;1271916;1998;"Departamento Municipal de Agua e Esgotos";"Agua e Esgoto";"Autarquia";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Porto Alegre";1314032;1279547;1999;"Departamento Municipal de Agua e Esgotos";"Agua e Esgoto";"Autarquia";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Porto Alegre";1360590;1320739;2000;"Departamento Municipal de Agua e Esgotos";"Agua e Esgoto";"Autarquia";1314279;1081431;153374076.47;119416448.76;33957627.71;126911001;NA;16325764.59;12599835.18;NA
"Porto Alegre";1373313;1333089;2001;"Departamento Municipal de Agua e Esgotos";"Agua e Esgoto";"Autarquia";1366732;1156045;141661272.96;108911665.18;32749607.78;153563881.02;NA;10974440.73;9395611.09;NA
"Porto Alegre";1383454;1342933;2002;"Departamento Municipal de Agua e Esgotos";"Agua e Esgoto";"Autarquia";1376537;1162101;212049847.48;168708999.76;43340847.72;198728416.23;NA;11954839.37;11055157.3;NA
"Porto Alegre";1394085;1353253;2003;"Departamento Municipal de Agua e Esgotos";"Agua e Esgoto";"Autarquia";1387115;1171031;230294433.31;170988940.72;56432979.31;241777363.26;2872513.28;17252938.6;11427276.4;NA
"Porto Alegre";1416363;1374878;2004;"Departamento Municipal de Agua e Esgotos";"Agua e Esgoto";"Autarquia";1409863;1211612;252110833.59;188013063.15;62527638.44;250685210.4;1570132;15482982.01;9020876.52;NA
"Porto Alegre";1428696;1386850;2005;"Departamento Municipal de Agua e Esgotos";"Agua e Esgoto";"Autarquia";1422140;1222162;277540365.53;205928225.72;69930801.55;243351324.06;1681338.26;16204751.82;5692980.81;NA
"Porto Alegre";1440939;1398735;2006;"Departamento Municipal de Agua e Esgotos";"Agua e Esgoto";"Autarquia";1433734;1224798;286302105.96;211943463.2;73536944.81;253886275.06;821697.95;30078752.1;9873730.4;NA
"Porto Alegre";1420667;1379056;2007;"Departamento Municipal de Agua e Esgotos";"Agua e Esgoto";"Autarquia";1413564;1207567;292581029.94;216117793.93;76254945.22;266526679.26;208290.79;36268197.03;22202157.12;NA
"Porto Alegre";1430220;1388329;2008;"Departamento Municipal de Agua e Esgotos";"Agua e Esgoto";"Autarquia";1430220;1215686;311793084.49;227937480.77;81918170.09;296053160.95;1937433.63;20009676.98;36907474.39;NA
